numero_de_cliente,foto_mes,active_quarter,cliente_vip,internet,cliente_edad,cliente_antiguedad,mrentabilidad,mrentabilidad_annual,mcomisiones,mactivos_margen,mpasivos_margen,cproductos,tpaquete1,tpaquete2,tpaquete3,tpaquete4,tcuentas,ccuenta_corriente,mcuenta_corriente_adicional,mcuenta_corriente,ccaja_ahorro,mcaja_ahorro,mcaja_ahorro_adicional,mcaja_ahorro_dolares,mdescubierto_preacordado,mcuentas_saldo,ctarjeta_debito,ctarjeta_debito_transacciones,mautoservicio,ctarjeta_visa,ctarjeta_visa_transacciones,mtarjeta_visa_consumo,ctarjeta_master,ctarjeta_master_transacciones,mtarjeta_master_consumo,cprestamos_personales,mprestamos_personales,cprestamos_prendarios,mprestamos_prendarios,cprestamos_hipotecarios,mprestamos_hipotecarios,cplazo_fijo,mplazo_fijo_dolares,mplazo_fijo_pesos,cinversion1,minversion1_pesos,minversion1_dolares,cinversion2,minversion2,cseguro_vida,cseguro_auto,cseguro_vivienda,cseguro_accidentes_personales,ccaja_seguridad,cpayroll_trx,mpayroll,mpayroll2,cpayroll2_trx,ccuenta_debitos_automaticos,mcuenta_debitos_automaticos,ctarjeta_visa_debitos_automaticos,mttarjeta_visa_debitos_automaticos,ctarjeta_master_debitos_automaticos,mttarjeta_master_debitos_automaticos,cpagodeservicios,mpagodeservicios,cpagomiscuentas,mpagomiscuentas,ccajeros_propios_descuentos,mcajeros_propios_descuentos,ctarjeta_visa_descuentos,mtarjeta_visa_descuentos,ctarjeta_master_descuentos,mtarjeta_master_descuentos,ccomisiones_mantenimiento,mcomisiones_mantenimiento,ccomisiones_otras,mcomisiones_otras,cforex,cforex_buy,mforex_buy,cforex_sell,mforex_sell,ctransferencias_recibidas,mtransferencias_recibidas,ctransferencias_emitidas,mtransferencias_emitidas,cextraccion_autoservicio,mextraccion_autoservicio,ccheques_depositados,mcheques_depositados,ccheques_emitidos,mcheques_emitidos,ccheques_depositados_rechazados,mcheques_depositados_rechazados,ccheques_emitidos_rechazados,mcheques_emitidos_rechazados,tcallcenter,ccallcenter_transacciones,thomebanking,chomebanking_transacciones,ccajas_transacciones,ccajas_consultas,ccajas_depositos,ccajas_extracciones,ccajas_otras,catm_trx,matm,catm_trx_other,matm_other,ctrx_quarter,tmobile_app,cmobile_app_trx,Master_delinquency,Master_status,Master_mfinanciacion_limite,Master_Fvencimiento,Master_Finiciomora,Master_msaldototal,Master_msaldopesos,Master_msaldodolares,Master_mconsumospesos,Master_mconsumosdolares,Master_mlimitecompra,Master_madelantopesos,Master_madelantodolares,Master_fultimo_cierre,Master_mpagado,Master_mpagospesos,Master_mpagosdolares,Master_fechaalta,Master_mconsumototal,Master_cconsumos,Master_cadelantosefectivo,Master_mpagominimo,Visa_delinquency,Visa_status,Visa_mfinanciacion_limite,Visa_Fvencimiento,Visa_Finiciomora,Visa_msaldototal,Visa_msaldopesos,Visa_msaldodolares,Visa_mconsumospesos,Visa_mconsumosdolares,Visa_mlimitecompra,Visa_madelantopesos,Visa_madelantodolares,Visa_fultimo_cierre,Visa_mpagado,Visa_mpagospesos,Visa_mpagosdolares,Visa_fechaalta,Visa_mconsumototal,Visa_cconsumos,Visa_cadelantosefectivo,Visa_mpagominimo,clase_ternaria
13153856,202008,1,0,0,68,122,1686.85,16409.27,1579.68,81.05,10.55,8,1,0,0,0,1,1,0,-2633.4,3,0,701.42,15.61,1.17,-2726.49,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,4,1579.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,126360,-759,,-0.15,-0.15,0,,,140400,,,5,0,,,3631,,,,0,0,0,101088,-1490,,0,0,0,,,112320,,,5,0,,,3631,,,,0,BAJA+2
13162109,202010,0,0,0,60,190,-88.41,8148.58,0,-77.73,2.16,6,1,0,0,0,1,1,0,0,2,135.19,0,0,1.17,135.19,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63180,-1155,,0,0,0,,,70200,,,24,0,,,1775,,,,0,0,0,25272,-1794,,0,0,0,,,28080,,,10,0,,,3701,,,,0,BAJA+2
13175665,202011,1,0,0,57,174,-79.56,471.24,-89.17,-23.86,32.08,6,1,0,0,0,1,1,0,0,2,44.71,0,2.85,1.17,1651.44,1,0,0,1,0,0,1,2,1285.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-89.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,151632,-760,,1285.83,1285.83,0,1285.83,0,168480,0,0,5,0,-555.75,0,4724,1285.83,2,0,46.8,0,0,126360,-395,,0,0,0,,,140400,,,5,0,,,4724,,,,0,BAJA+2
13175743,202005,0,0,1,55,76,-32224.98,156729.02,49.01,-27584.61,0,5,1,0,0,0,1,1,0,-2208065.73,2,0,0,0,0,-2208065.73,1,6,4130.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,137070.65,0,0,0,0,0,0,0,0,2,49.01,0,0,0,0,0,3,319155.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,1,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
13187081,202007,1,0,0,62,29,2449.48,13247.09,1863.92,466.83,33.65,7,1,0,0,0,1,1,0,-14390.35,2,0,0,0,1.17,-11499.01,1,0,0,1,0,0,1,2,1405.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,452.79,0,0,0,0,0,0,0,0,0,0,1,1923.24,8,1863.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,202176,-242,,1427.64,1427.64,0,452.79,0,224640,0,0,24,3272.82,-1872,0,933,452.79,1,0,128.7,0,0,202176,-1794,,0,0,0,,,224640,,,2,0,,,417,,,,0,BAJA+2
13197926,202009,0,0,0,69,2,0,0,0,0,0,6,1,0,0,0,2,1,0,0,2,0,0,0,1.17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,75816,-2160,,0,0,0,,,84240,,,0,0,,,43,,,,0,0,0,75816,-2160,,0,0,0,,,84240,,,0,0,,,43,,,,0,BAJA+2
13215230,202001,1,0,1,45,154,494.86,19094.8,753.55,-692.66,471.56,8,1,0,0,0,1,1,0,-5.19,2,3842.05,0,21176.95,1.17,40033.66,1,10,4739.37,1,1,2793.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31.69,0,0,0,0,0,0,6,40167.69,0,0,0,0,0,0,0,0,10,753.55,0,0,0,0,0,4,53118,1,10530,1,2340,0,0,0,0,0,0,0,0,1,2,1,32,0,0,0,0,0,1,2340,0,0,95,1,3,0,0,126360,-1184,,-50.63,-50.63,0,,,140400,,,2,0,,,3946,,,,0,0,0,88452,-1915,,2387.78,2793.7,0,0,0,98280,0,0,2,0,-2793.7,0,3568,0,0,0,269.1,BAJA+2
13216386,202010,1,0,0,63,42,1001.15,6379.68,150.3,476.55,250.67,6,1,0,0,0,1,1,0,0,2,6803.37,0,4933.19,1.17,4986.34,1,0,0,1,15,31625.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20083.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,150.3,0,0,0,0,0,2,7545.33,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,252720,-1672,,-541.12,-541.12,0,,,280800,,,24,0,,,1269,,,,0,0,0,202176,-2037,,25967.18,30381.6,0,20071.22,4.24,224640,0,0,24,30381.6,-54054,0,1269,20071.22,7,0,198.9,BAJA+2
13217790,202006,0,0,0,67,70,0,0,0,0,0,6,1,0,0,0,1,1,0,-7914.81,2,0,0,0,1.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1923.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,252720,-668,,0,0,0,,,280800,,,20,0,,,1541,,,,0,0,9,707616,-1186,,20616.07,24120.8,0,0,0,786240,0,0,-1,0,-3194.34,0,2119,0,0,0,2047.5,BAJA+2
13234526,202008,1,0,1,77,155,1386.33,16223.52,283.19,0,942.85,6,1,0,0,0,1,1,0,28401.16,2,13242.55,0,32556.43,1.17,73111.27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85505.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,283.19,1,0,0,1,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,75816,-1825,,0,0,0,,,84240,,,5,0,,,393,,,,0,BAJA+2
13237648,202002,1,0,1,73,201,24286.19,167534.34,2865.21,17086.45,1222.08,6,1,0,0,1,1,1,0,-15209,4,25422.19,0,0,0,53441.04,3,0,0,0,0,0,0,0,0,2,134220.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10616,0,0,0,0,2,6966.58,0,0,0,0,0,0,2,1929.09,12,2865.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,0,0,0,0,0,0,0,55,0,0,,,,,,,,,,,,,,,,,,,,,,,1,7,1396362.24,-882,55,1495430.5,1749653.68,0,10616,0,1551513.6,0,0,3,0,0,0,6078,10616,8,0,1174340.7,BAJA+2
13246043,202009,1,0,1,59,41,1431.72,7464.26,1221.91,39.73,139.6,6,1,0,0,0,1,1,0,-1346.98,2,31.37,0,0,1.17,-925.48,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,2,1221.91,0,0,0,0,0,2,6669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,10,1,2,0,0,126360,-1764,,0,0,0,,,140400,,,0,0,,,1161,,,,0,0,0,202176,-1764,,-7330.54,-8576.73,0,,,224640,,,0,0,,,1161,,,,0,BAJA+2
13247422,202002,1,0,1,42,101,998.22,16945.2,1347.3,-475.67,177.31,6,1,0,0,0,1,1,0,-268.12,2,10021.33,0,186987,1.17,180854.29,1,2,315.9,1,2,4260.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,397.94,1,2130.34,0,0,0,0,7,9449.62,0,0,0,0,0,0,1,1361.45,10,1347.3,1,1,117,0,0,4,164385,4,145828.8,0,0,0,0,0,0,0,0,0,0,0,0,1,67,0,0,0,0,0,0,0,0,0,78,0,0,0,0,126360,-974,,0,0,0,,,140400,,,3,0,,,3062,,,,0,0,0,88452,-1521,,3641.14,4260.13,0,2130.34,0,98280,0,0,3,0,-2129.78,0,2498,2130.34,1,0,292.5,BAJA+2
13258433,202001,0,0,1,57,189,32.57,11026.12,0,0,27.84,6,1,0,0,0,1,1,0,0,2,1451.89,0,0,1.17,1613.09,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,50544,-850,,0,0,0,,,56160,,,23,0,,,5737,,,,0,0,0,101088,-1581,,0,0,0,,,112320,,,23,0,,,5737,,,,0,BAJA+2
13264877,202007,1,0,1,58,72,1128.79,11813.36,350.91,-147.1,811.95,7,1,0,0,0,1,1,0,0,2,50516.91,0,49672.82,1.17,99736.07,1,6,14396.83,1,7,7212.82,2,1,4959.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4218.41,0,0,0,0,4,12306.34,0,0,0,0,0,0,0,0,8,350.91,1,0,0,1,234,3,70848.97,2,8427.51,4,23400,0,0,0,0,0,0,0,0,1,2,1,75,0,0,0,0,0,4,23400,0,0,88,1,238,0,0,202176,-1672,,5022.24,5022.24,0,0,0,224640,0,0,2,0,-2348.86,0,165,0,0,0,257.4,0,0,202176,-1125,,6238.79,7299.38,0,4874.78,0,224640,0,0,2,0,-16805.84,0,2180,4874.78,6,0,374.4,BAJA+2
13273563,202010,0,0,0,78,260,325.89,7927.77,0,276.8,1.74,6,1,0,0,0,1,1,0,-8808.83,2,0,0,0,1.17,-8930.07,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101088,-606,,-20.91,-20.91,0,,,112320,,,3,0,,,2707,,,,0,0,0,88452,-1460,,-59.33,-69.41,0,,,98280,,,10,0,,,5136,,,,0,BAJA+2
13282551,202009,1,0,1,70,90,144.5,3861.64,19.78,0,106.6,5,1,0,0,0,1,1,0,0,3,2343.12,4889.33,0,1.17,780.17,2,2,2948.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,349.83,0,0,0,0,0,0,1,6669.58,0,0,0,0,0,0,0,0,4,19.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,1,0,1,0,0,0,0,0,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
13285372,202001,1,0,0,56,30,3357.71,46421.51,1789.95,1194.57,145.39,7,1,0,0,0,1,1,0,-10061.09,2,0,0,0,1.17,-11590.95,1,0,0,1,1,1696.5,1,1,11409.84,1,85111.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1199,8,1789.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4680,1,2164.5,1,4680,0,0,0,0,1,1,0,0,0,0,0,0,0,43,0,0,0,0,63180,-212,,11546.75,11546.75,0,0,0,70200,0,0,2,0,0,0,899,0,0,0,585,1,0,126360,-212,26,71871.66,84089.84,0,0,0,140400,0,0,2,0,0,0,899,0,0,0,19492.2,BAJA+2
13290135,202004,1,0,1,65,79,1320.2,3192.78,1228.82,63.75,14.35,8,1,0,0,0,1,1,0,-52.34,2,1050.21,0,3.9,1.17,-781.33,1,0,0,1,0,0,1,0,0,1,18246.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,534.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,4,1228.82,0,0,0,0,0,1,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,88452,-213,,0,0,0,,,98280,,,1,0,,,1981,,,,0,0,0,75816,-1644,,0,0,0,,,84240,,,1,0,,,2394,,,,0,BAJA+2
13300556,202003,1,0,1,62,186,2077.8,14277.34,1727.8,299.14,0,10,1,0,0,0,1,1,0,-10705.76,2,0,0,1077.13,1.17,-11400.35,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3553.09,0,2,2143.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1923.24,8,1728.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,10,1,2,0,0,252720,-608,,0,0,0,,,280800,,,6,0,,,4899,,,,0,0,0,353808,-1338,,0,0,0,,,393120,,,6,0,,,4899,,,,0,BAJA+2
13301922,202006,0,0,0,43,193,0,0,0,0,0,6,1,0,0,0,1,1,0,-68.67,2,581.92,0,0,1.17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,151632,-1887,,0,0,0,,,168480,,,-1,0,,,5794,,,,0,BAJA+2
13303185,202008,1,0,1,47,58,-786.39,4463.15,0,-831.85,159.72,6,1,0,0,0,1,1,0,0,2,10478.3,0,0,1.17,392.92,1,0,0,1,2,2563.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,125775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,14,0,0,0,0,151632,-790,,-46.14,-46.14,0,,,168480,,,12,0,,,1408,,,,0,0,0,151632,-1551,,2191.11,2563.59,0,0,0,168480,0,0,5,0,-125413.58,0,1743,0,0,0,772.2,BAJA+2
13305812,202009,1,0,1,64,369,1136.57,31522.12,1616.89,-53.01,-357.52,10,1,0,0,0,1,1,0,-340.8,2,2226.51,0,67734.81,1.17,71832.36,1,0,0,1,3,5110.53,1,0,0,0,0,0,0,0,0,1,105300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,31.69,0,0,0,0,0,0,8,12147.58,0,0,0,0,0,0,1,1361.45,12,1616.89,1,0,0,1,234,0,0,1,23400,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,68,1,74,0,0,126360,-1307,,0,0,0,,,140400,,,0,0,,,2736,,,,0,0,0,252720,-1672,,4367.98,5110.53,0,3748.27,0,280800,0,0,0,0,-3410.05,0,2736,3748.27,2,0,198.9,BAJA+2
13311994,202009,1,0,1,63,101,205.49,3022.58,383.06,-343.67,191.9,7,1,0,0,0,1,1,0,0,2,314.85,0,0,1.17,295.2,1,0,0,1,37,37008.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5912.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,383.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,68,1,10,0,0,430539.52,-1491,,0,0,0,,,478446.63,,,0,0,,,364,,,,0,0,0,430539.52,-242,,34968.95,40913.67,0,29069.59,0,478446.63,0,0,0,0,-30830.62,0,3059,29069.59,24,0,5744.7,BAJA+2
13312575,202001,1,0,1,61,115,26.88,409.55,19.26,-43.15,49.66,6,1,0,0,0,1,1,0,159.3,2,1475.59,0,0,1.17,1339.72,1,0,0,1,2,1492.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1492.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,43,0,0,44226,-393,,0,0,0,,,49140,,,2,0,,,2906,,,,0,0,0,63180,-393,,1291,1510.47,0,1492.55,0,70200,0,0,2,0,-1830.17,0,2906,1492.55,2,0,70.2,BAJA+2
13331158,202010,1,0,0,45,317,1372.97,20848.1,2507.25,-2291.69,1322.22,6,1,0,0,0,1,1,0,-698.36,2,7825.06,0,1955.69,1.17,2.57,1,0,0,1,21,104668.82,1,3,62799.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8487.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2507.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,1,0,0,44226,-1764,,52572.53,52572.53,0,62799.63,0,49140,0,0,10,0,0,0,4469,62799.63,3,0,8342.1,0,0,88452,-1672,,89627.5,104864.17,0,102022.15,6.39,98280,0,0,24,121118.4,-10947.6,0,6019,102022.15,19,0,16403.4,BAJA+2
13340730,202007,1,0,1,42,26,1437.81,8253.46,1095.57,-96.29,388.8,5,1,0,0,0,1,1,0,11779.18,2,9128.38,0,0,1.17,10717.45,1,0,0,1,2,4290.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17176.26,0,0,0,0,0,0,8,52757.61,0,0,0,0,0,0,1,1199,8,1095.57,0,0,0,0,0,2,66643.2,3,51675.93,0,0,0,0,0,0,0,0,0,0,0,0,1,82,0,0,0,0,0,0,0,0,0,135,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,88452,-333,,3666.94,4290.31,0,4290.31,0,98280,0,0,9,0,-4034.52,0,779,4290.31,2,0,163.8,BAJA+2
13342842,202004,1,0,1,66,25,1890.86,13225.13,1444.62,33.38,348.02,7,1,0,0,1,1,1,0,-1009.06,4,24834.99,0,0,1.17,47190.55,1,4,13730.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17595.75,0,0,0,0,0,0,1,1361.45,8,1444.62,0,0,0,0,0,0,0,0,0,3,32994,0,0,0,0,0,0,0,0,0,0,1,303,0,0,0,0,0,3,32994,0,0,91,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,101088,-364,,0,0,0,,,112320,,,1,0,,,737,,,,0,BAJA+2
13357604,202006,0,0,0,64,46,0,0,0,0,0,5,1,0,0,0,1,1,0,-10622.04,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1923.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,707616,-821,,0,0,0,,,786240,,,-1,0,,,1377,,,,0,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
13358443,202010,1,0,0,62,115,6.66,2398.39,6.98,1.77,-2.04,7,1,0,0,0,1,1,0,-62.54,2,0,0,281720.41,1.17,266819.83,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,7,0,0,0,0,126360,-1702,,0,0,0,,,140400,,,3,0,,,142,,,,0,0,0,202176,-941,,0,0,0,,,224640,,,3,0,,,3467,,,,0,BAJA+2
13362869,202009,0,0,0,68,12,76.37,866.08,0,0,65.28,7,1,0,0,0,1,1,0,0,2,4406.92,0,0,1.17,4406.94,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516629.58,-1491,,0,0,0,,,574082.43,,,0,0,,,346,,,,0,0,0,516629.58,-1856,,0,0,0,,,574082.43,,,0,0,,,346,,,,0,BAJA+2
13364977,202006,0,0,0,60,66,0,0,0,0,0,8,1,0,0,0,1,1,0,0,2,23302.28,0,0,1.17,0,1,0,0,1,0,0,0,0,0,1,11431.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,126360,-2190,,0,0,0,,,140400,,,-1,0,,,1101,,,,0,BAJA+2
13377280,202011,1,0,0,63,8,0,-44296.62,0,0,0,7,1,0,0,0,1,1,0,0,2,0,0,25.68,1.17,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.19,0,0,0,0,0,0,0,0,0,0,1,4,1,79,0,0,0,0,0,0,0,0,0,63,0,0,0,0,202176,-1672,,0,0,0,,,224640,,,5,0,,,167,,,,0,0,0,202176,-2037,,0,0,0,,,224640,,,5,0,,,167,,,,0,BAJA+2
13396629,202002,0,0,0,53,47,73.51,5898,0,62.72,0.11,7,1,0,0,0,1,1,0,-2822.39,2,0,0,49.49,1.17,-2834.69,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496899.11,-790,,-459.44,-0.7,-458.74,,,2774332.36,,,3,0,,,1412,,,,0,0,0,2496899.11,-1521,,0,0,0,,,2774332.36,,,3,0,,,1412,,,,0,BAJA+2
13407012,202011,1,0,0,58,318,192.11,1642.7,41.12,128.01,1.04,4,1,0,0,0,1,1,0,-5410.03,2,0,0,0,1.17,-6878.62,1,3,6303.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2015.78,0,0,0,0,0,0,0,0,4,41.12,0,0,0,0,0,2,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
